dongle_id,route_id,clip_id,car_model,event_t,has_radar,n_lead_samples_pre,n_lead_samples_post,vEgo_at_to,thw_min_pre,thw_p5_pre,thw_median_pre,ttc_min_pre,ttc_p5_pre,ttc_median_pre,n_closing_pre,dRel_at_to,vRel_at_to,vLead_at_to,dRel_min_pre,dRel_mean_pre,vRel_min_pre,lead_rate_pre,dRel_min_post,vRel_min_post,speed_regime,lead_present_pre
51de0f458a6b973a,00000027--63d4520428,1,TOYOTA_RAV4_TSS2_2023,211.07628951597107,True,3,0,10.188745498657228,5.116106187100559,5.137588122585892,5.330925541953887,5.641311228007674,5.707879661079634,6.30699555872727,3,67.2925033569336,-10.66950225830078,1.121440887451172,61.63624954223633,64.8029187520345,-11.60723114013672,0.25,,,Low (<60 km/h),True
51de0f458a6b973a,00000016--47794c6b32,4,TOYOTA_RAV4_TSS2_2023,729.499084731976,True,0,0,-1.7867318291564516e-08,,,,,,,0,,,,,,,0.0,,,,False
51de0f458a6b973a,00000062--d70f9c0787,0,TOYOTA_RAV4_TSS2_2023,104.40109751422864,True,0,0,3.3835837841033936,,,,,,,0,,,,,,,0.0,,,Low (<60 km/h),False
51de0f458a6b973a,00000026--b9dc35186b,0,TOYOTA_RAV4_TSS2_2023,405.1866113121109,True,12,18,17.70186996459961,4.789525562756896,4.791491700965454,5.211325885593718,,,,0,88.3550033569336,1.595966339111328,19.433746337890625,86.1050033569336,95.00083669026692,0.1069068908691406,1.0,86.6050033569336,0.5636568069458008,Medium,True
51de0f458a6b973a,00000028--b16ba24390,1,TOYOTA_RAV4_TSS2_2023,187.55801661804384,True,0,0,0.3549838662147522,,,,,,,0,,,,,,,0.0,,,Low (<60 km/h),False
51de0f458a6b973a,00000062--d70f9c0787,10,TOYOTA_RAV4_TSS2_2023,2930.600262271302,True,12,20,30.274402618408203,1.981811243208454,1.985458129734685,2.09906981667595,11.837544166058848,11.912730075589309,15.0,12,61.16749954223633,-4.793848037719727,25.6136417388916,60.66749954223633,64.25083510080974,-5.169885635375977,1.0,42.97999954223633,-4.996088027954102,High (>100 km/h),True
51de0f458a6b973a,00000062--d70f9c0787,11,TOYOTA_RAV4_TSS2_2023,3018.80047567232,True,12,20,15.185276985168455,2.4358384020590558,2.443622264337507,2.4738835002528816,15.0,15.0,15.0,6,38.54249954223633,-0.6456699371337891,14.555712699890137,37.35499954223633,38.219582875569664,-0.6456699371337891,1.0,35.10499954223633,-1.433664321899414,Low (<60 km/h),True
51de0f458a6b973a,00000062--d70f9c0787,3,TOYOTA_RAV4_TSS2_2023,685.2003047760135,True,12,20,26.67583656311035,1.436404353814973,1.4405871119126556,1.489701126464758,15.0,,15.0,2,38.79249954223633,-0.0259647369384765,26.564180374145508,37.54249954223633,38.36541620890299,-0.5598087310791016,1.0,34.10499954223633,-1.0711307525634766,Medium,True
51de0f458a6b973a,00000062--d70f9c0787,7,TOYOTA_RAV4_TSS2_2023,1531.200797352431,True,0,10,34.77509307861328,,,,,,,0,,,,,,,0.0,96.7925033569336,-0.8724632263183594,High (>100 km/h),False
51de0f458a6b973a,00000062--d70f9c0787,4,TOYOTA_RAV4_TSS2_2023,771.5012203604275,True,12,20,25.66991806030273,2.1519280210646694,2.1950740762967826,2.6346837676249635,13.701771602950046,14.108664005974761,15.0,12,55.41749954223633,-4.044549942016602,21.707015991210938,55.41749954223633,65.91750240325928,-4.044549942016602,1.0,30.792499542236328,-4.194360733032227,Medium,True
